date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-08-09 22:50:03,SneakerScouts,,0,1,2,"#ad The Nike Air Force 1 Flyknit 2.0 'Black/Anthracite' is now available via @FinishLine for $100! (use code 10HEAT100 - retail $110) #SneakerScouts @Nike https://www.finishline.com/store/product/men's+nike+air+force+1+flyknit+2.0+casual+shoes/prod2786909?styleId=CI0051&amp;colorId=001&amp;ranMID=37731&amp;ranEAID=zAJE4hSbGa4&amp;ranSiteID=zAJE4hSbGa4-hS1oM9HdFc7NwqwDqhXujA&amp;CMP=AFL-LS-affiliatechannel&amp;sourceid=affiliate&amp;utm_source=3516449&amp;utm_medium=affiliate&amp;utm_campaign=1&amp;siteID=zAJE4hSbGa4-hS1oM9HdFc7NwqwDqhXujA",,@FinishLine @Nike,#ad #SneakerScouts,1292594017927077889,https://twitter.com/SneakerScouts/status/1292594017927077889
2020-08-09 22:06:57,Zeander_ng,,0,0,0,"Nike Air Force 1 Shadow ▪N29,000 ^ Size 38-40 ▪Shop Via DM or Link in Bio ^ Nationwide Delivery https://www.instagram.com/p/CDr0omKD7KT/?igshid=e1z4qj9ki0tz",,,,1292583171683266560,https://twitter.com/Zeander_ng/status/1292583171683266560
2020-08-09 22:05:45,Zeander_ng,,0,0,0,"Nike Air Force 1 Shadow 'Pink Quartz' ▪N29,000 ^ Size 38-40 ▪Shop Via DM or Link in Bio ^ Nationwide Delivery https://www.instagram.com/p/CDr0fiojdfV/?igshid=wsg7jnd5vo8y",,,,1292582866417745920,https://twitter.com/Zeander_ng/status/1292582866417745920
2020-08-09 22:00:16,titoloshop,,0,0,0,"last sizes ⚪️ Nike Air Force 1 ""Pink Rise"" ➡️ https://bit.ly/3gs5AHt #titoloWOMAN #titolo #nike #airforce1 #af1",,,#titoloWOMAN #titolo #nike #airforce1 #af1,1292581487284555777,https://twitter.com/titoloshop/status/1292581487284555777
2020-08-09 21:52:30,via_snkit,,0,0,0,"#ad Nike Air Force 1 React 'Black/White/Gym Red-Gym Blue' is now available via @footlocker for $102 *Use code PARAUG15 https://bit.ly/2DEzlqe",,@footlocker,#ad,1292579534034804736,https://twitter.com/via_snkit/status/1292579534034804736
2020-08-09 21:50:03,SneakerScouts,,0,2,4,"#ad The Nike Air Force 1 Low 'Worldwide' is now available via @footlocker for $119! (use code PARAUG15 - retail $140) #SneakerScouts @Nike https://www.footlocker.com/product/nike-air-force-1-low-mens/K7213100.html?irclickid=Up424LTvOxyOWkA0MdV3iVCmUkiWvoWlQxOkxU0&amp;sid=8259&amp;cm_mmc=Affiliate-_-SneakerScouts-_--_-Content-_--_--_-p-_--_--_--_--_--_-ONLINE_TRACKING_LINK-_--_-Online%20Tracking%20Link-_--_-&amp;irgwc=1",,@footlocker @Nike,#ad #SneakerScouts,1292578917249953792,https://twitter.com/SneakerScouts/status/1292578917249953792
2020-08-09 21:48:51,via_snkit,,0,0,0,"#ad Nike Air Force 1 'Gold Pack' is now available via @FinishLine https://bit.ly/3iBy6Y3",,@FinishLine,#ad,1292578613506633728,https://twitter.com/via_snkit/status/1292578613506633728
2020-08-09 21:25:00,WiEbaySeller,,0,0,0,"Buy #Nike Air Force 1 Low Sneakers Shoes White/Voltage Purple Sz 11 Mens CJ1380-100 Brand New AUTHENTIC 🏀👟 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=4&amp;pub=5575607027&amp;toolid=10001&amp;campid=5338718122&amp;customid=Nike+Air+Force+1+Low+Sneakers+Shoes+White+%2F+Voltage+Purple+Sz+11+Mens+CJ1380-100&amp;mpre=https%3A%2F%2Fwww.ebay.com%2Fitm%2F164321815311 only on #Ebay #BuyItNow for: $130 #ebayforbusiness #ebayROCteam #ebayseller #ebaydeals #ebayfinds #AirForce1 #AF1 #NikeAir #NikeAirForce1",,,#Nike #Ebay #BuyItNow #ebayforbusiness #ebayROCteam #ebayseller #ebaydeals #ebayfinds #AirForce1 #AF1 #NikeAir #NikeAirForce1,1292572614913929216,https://twitter.com/WiEbaySeller/status/1292572614913929216
2020-08-09 21:15:04,SneakerScouts,,0,2,6,"#ad The Nike Air Force 1 'Gold Pack' is now available via @FinishLine! |$90| #SneakerScouts @Nike https://www.finishline.com/store/product/mens-nike-air-force-1-07-casual-shoes/prod2767626?styleId=CZ9189&amp;colorId=001&amp;ranMID=37731&amp;ranEAID=zAJE4hSbGa4&amp;ranSiteID=zAJE4hSbGa4-O4Mp_Z2pQ1jpp46mY4RH3w&amp;CMP=AFL-LS-affiliatechannel&amp;sourceid=affiliate&amp;utm_source=3516449&amp;utm_medium=affiliate&amp;utm_campaign=1&amp;siteID=zAJE4hSbGa4-O4Mp_Z2pQ1jpp46mY4RH3w",,@FinishLine @Nike,#ad #SneakerScouts,1292570113942663173,https://twitter.com/SneakerScouts/status/1292570113942663173
2020-08-09 21:15:02,WiEbaySeller,,0,0,0,"Buy these #NIKE AIR FORCE 1 '07 LV8 CUT OUT Sz 10.5 UNIVERSITY RED/WHITE NEW CZ7377-600 BRAND NEW AUTHENTIC #NIB http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=4&amp;pub=5575607027&amp;toolid=10001&amp;campid=5338718122&amp;customid=NIKE+AIR+FORCE+1+%2707+LV8+CUT+OUT+Sz+10.5+UNIVERSITY+RED+-+WHITE+NEW+CZ7377-600&amp;mpre=https%3A%2F%2Fwww.ebay.com%2Fitm%2F154013147151 only on #Ebay! Buy It Now for: $168 #ebayforbusiness #ebayROCteam #ebayseller #ebaydeals #BuyItNow #ebayfinds #AirForce1 #AF1 #NikeAirForce1",,,#NIKE #NIB #Ebay #ebayforbusiness #ebayROCteam #ebayseller #ebaydeals #BuyItNow #ebayfinds #AirForce1 #AF1 #NikeAirForce1,1292570106703360002,https://twitter.com/WiEbaySeller/status/1292570106703360002
2020-08-09 21:07:00,WiEbaySeller,,0,0,0,"Buy #Nike Air Force 1 Goretex Low Athletic Sneakers Men 10.5 Desert Orange CK2630-800 AUTHENTIC Brand New #NIB Buy It Now for: $150 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=4&amp;pub=5575607027&amp;toolid=10001&amp;campid=5338718122&amp;customid=Nike+Goretex+Air+Force+1+Low+Athletic+Sneakers+Men+10.5+Desert+Orange+Brand+New&amp;mpre=https%3A%2F%2Fwww.ebay.com%2Fitm%2F164312577237 only on #Ebay #ebayforbusiness #ebayROCteam #ebayseller #ebaydeals #BuyItNow #ebayfinds #AirForce1 #AF1 #AirForce1Goretex",,,#Nike #NIB #Ebay #ebayforbusiness #ebayROCteam #ebayseller #ebaydeals #BuyItNow #ebayfinds #AirForce1 #AF1 #AirForce1Goretex,1292568084105113600,https://twitter.com/WiEbaySeller/status/1292568084105113600
2020-08-09 21:00:44,SneakerScouts,,0,1,2,"#ad The Nike Air Force 1 React 'Black/White/Gym Red-Gym Blue' is now available via @footlocker for $102! (use code PARAUG15 - retail $120) #SneakerScouts @Nike https://www.footlocker.com/product/nike-air-force-1-react-mens/T1020001.html?irclickid=Up424LTvOxyOWkA0MdV3iVCmUkiT0i0RLwaQW40&amp;sid=8259&amp;cm_mmc=Affiliate-_-SneakerScouts-_--_-Content-_--_--_-p-_--_--_--_--_--_-ONLINE_TRACKING_LINK-_--_-Online%20Tracking%20Link-_--_-&amp;irgwc=1",,@footlocker @Nike,#ad #SneakerScouts,1292566506400878593,https://twitter.com/SneakerScouts/status/1292566506400878593
2020-08-09 20:52:24,VerboseVintage,,0,0,0,"Check out what I just added to my closet on Poshmark: Women's 7 1/2 Nike Air Force 1 ""87"". https://poshmark.com/listing/5f3060d0ff830471092dff41?utm_campaign=referral_code%3DPOSHYTOSH&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_cl_and%26rfuid%3Dext1%3Aa36e6fe1-382a-4449-9dfe-ca649c684a56%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset",,@Poshmarkapp,#shopmycloset,1292564407617167360,https://twitter.com/VerboseVintage/status/1292564407617167360
2020-08-09 20:34:14,bennybrown558,Medy_Nassoro,0,0,0,"Nike Air Force 1 🤩",,,,1292559837121990663,https://twitter.com/bennybrown558/status/1292559837121990663
2020-08-09 20:34:02,oye12014,,1,0,0,"*Nike Airforce 1 0’7 HighTop 🔥🔥🔥🔥Now In Store . 👣 40-45 🏷️ 28,000 Naira Only ☎️ 08088068686/WhatsApp . #emmywearscollection",,,#emmywearscollection,1292559787780182018,https://twitter.com/oye12014/status/1292559787780182018
2020-08-09 20:33:00,WiEbaySeller,,0,0,0,"Buy #Nike Air Force 1 Low 'NY vs NY' CW7297-100 Size 10.5M WHITE/BLACK BRAND NEW AF1 BRAND NEW AUTHENTIC http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=4&amp;pub=5575607027&amp;toolid=10001&amp;campid=5338718122&amp;customid=Nike+Air+Force+1+Low+%22NY+vs+NY%22+CW7297-100+Size+10.5M+WHITE%2FBLACK+BRAND+NEW+AF1&amp;mpre=https%3A%2F%2Fwww.ebay.com%2Fitm%2F154016653136 only on #Ebay #BuyItNow for: $160.00 #ebayforbusiness #ebayROCteam #ebayseller #ebaydeals #ebayfinds #AirForce1 #AirForce1NYvsNY #AF1 #AD",,,#Nike #Ebay #BuyItNow #ebayforbusiness #ebayROCteam #ebayseller #ebaydeals #ebayfinds #AirForce1 #AirForce1NYvsNY #AF1 #AD,1292559527724953601,https://twitter.com/WiEbaySeller/status/1292559527724953601
2020-08-09 20:30:13,sneakermyth,,0,0,1,"ad: Womens Nike Air Force 1 Shadow 'Glacier Ice' launching tomorrow morning at Footlocker EU &gt;&gt; https://tidd.ly/2XM5enT",,,,1292558825124515841,https://twitter.com/sneakermyth/status/1292558825124515841
2020-08-09 20:30:05,SneakerScouts,,0,1,1,"#ad The Nike Air Force 1 Double Air 'Laser Crimson' is now available via @FinishLine! |$110| #SneakerScouts @Nike https://www.finishline.com/store/product/mens-nike-air-force-1-07-double-air-casual-shoes/prod2797948?styleId=CJ1379&amp;colorId=600&amp;ranMID=37731&amp;ranEAID=zAJE4hSbGa4&amp;ranSiteID=zAJE4hSbGa4-ljFuNuCfX3uM3imPuMMqsg&amp;CMP=AFL-LS-affiliatechannel&amp;sourceid=affiliate&amp;utm_source=3516449&amp;utm_medium=affiliate&amp;utm_campaign=1&amp;siteID=zAJE4hSbGa4-ljFuNuCfX3uM3imPuMMqsg",,@FinishLine @Nike,#ad #SneakerScouts,1292558792631234560,https://twitter.com/SneakerScouts/status/1292558792631234560
2020-08-09 20:22:51,mividaperfecta,,0,0,1,"¿Nike air force 1 o vans old school?",,,,1292556973108531200,https://twitter.com/mividaperfecta/status/1292556973108531200
2020-08-09 20:14:20,Jlegend100,,0,2,1,"""HULK"" Custom Air Force 1's created by @Jlegend100 This &amp; other designs available. Serious inquiries only please. #Nike #Hulk #customkicks",,@Jlegend100,#Nike #Hulk #customkicks,1292554828921679872,https://twitter.com/Jlegend100/status/1292554828921679872
2020-08-09 20:10:04,SneakerScouts,,0,2,5,"#ad The Nike Air Force 1 'Black/Floral' is now available via @FinishLine! |$130| #SneakerScouts @Nike https://www.finishline.com/store/product/mens-nike-air-force-1-07-floral-casual-shoes/prod2771056?styleId=CZ7933&amp;colorId=001&amp;ranMID=37731&amp;ranEAID=zAJE4hSbGa4&amp;ranSiteID=zAJE4hSbGa4-JpubzOLo0BpBaqTv_7d30Q&amp;CMP=AFL-LS-affiliatechannel&amp;sourceid=affiliate&amp;utm_source=3516449&amp;utm_medium=affiliate&amp;utm_campaign=1&amp;siteID=zAJE4hSbGa4-JpubzOLo0BpBaqTv_7d30Q",,@FinishLine @Nike,#ad #SneakerScouts,1292553754336690177,https://twitter.com/SneakerScouts/status/1292553754336690177
2020-08-09 20:10:00,SneakerDropCo,,0,2,0,"Few sizes still available for the Nike Air Force 1 '07 LV8 'Rucker Park' with FREE SHIPPING #promotion 🏀 =&gt; http://bit.ly/3hEiJxl =&gt; http://bit.ly/3hEiJxl",,,#promotion,1292553737823760389,https://twitter.com/SneakerDropCo/status/1292553737823760389
2020-08-09 20:09:13,joshcosh1986,,1,0,1,"@Keif___ Check out the Nike Air Force 1 Type White available on StockX ",,@Keif___,,1292553542125985799,https://twitter.com/joshcosh1986/status/1292553542125985799
2020-08-09 20:05:57,opatity,,0,0,0,"New In‼️ Nike Airforce 1 ‘07 LV8 Brand| nike Size| 46 ...sentenced to deliver 👑 #opatity #nike #sneakers #af1 @Lagos, Nigeria https://www.instagram.com/p/CDrmmr4JNwM/?igshid=13n449cnkk5ho",,,#opatity #nike #sneakers #af1,1292552718817665034,https://twitter.com/opatity/status/1292552718817665034
2020-08-09 19:59:00,WiEbaySeller,,0,0,0,"Buy #Nike Air Force 1 Low ""NY vs NY"" CW7297-100 Size 10.5M WHITE/BLACK BRAND NEW AF1 BRAND NEW AUTHENTIC http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=4&amp;pub=5575607027&amp;toolid=10001&amp;campid=5338718122&amp;customid=Nike+Air+Force+1+Low+%22NY+vs+NY%22+CW7297-100+Size+10.5M+WHITE%2FBLACK+BRAND+NEW+AF1&amp;mpre=https%3A%2F%2Fwww.ebay.com%2Fitm%2F154016653136 only on #Ebay #BuyItNow for $160 #ebayforbusiness #ebayROCteam #ebayseller #ebaydeals #ebayfinds #AirForce1 #AirForce1NYvsNY #AF1 #AD #NY",,,#Nike #Ebay #BuyItNow #ebayforbusiness #ebayROCteam #ebayseller #ebaydeals #ebayfinds #AirForce1 #AirForce1NYvsNY #AF1 #AD #NY,1292550972397498372,https://twitter.com/WiEbaySeller/status/1292550972397498372
2020-08-09 19:53:18,Ganobillete,,0,0,0,"Check out what I just added to my closet on Poshmark: Nike Air Force 1 PRM Skive Tec VT Dark Grey Sz 10. https://poshmark.com/listing/5f305396941f17748d75f7d9?utm_campaign=referral_code%3DJESUS27_&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_cl_ios%26rfuid%3Dext1%3A5bc0e6c6-9003-4ffe-a6d3-cb8acc2edfa4%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset",,@Poshmarkapp,#shopmycloset,1292549534602559488,https://twitter.com/Ganobillete/status/1292549534602559488
2020-08-09 19:39:00,WiEbaySeller,,0,0,0,"Buy #Nike Air Force 1 Low Sneakers Shoes White / Voltage Purple Size 11 Men's CJ1380-100 AUTHENTIC 🏀 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=4&amp;pub=5575607027&amp;toolid=10001&amp;campid=5338718122&amp;customid=Nike+Air+Force+1+Low+Sneakers+Shoes+White+%2F+Voltage+Purple+Sz+11+Mens+CJ1380-100&amp;mpre=https%3A%2F%2Fwww.ebay.com%2Fitm%2F164321815311 only on #Ebay #BuyItNow for: $130 #ebayforbusiness #ebayROCteam #ebayseller #ebaydeals #ebayfinds #NikeAirForce1 #AF1 #AD #Sneakers #Shoes #ForSale",,,#Nike #Ebay #BuyItNow #ebayforbusiness #ebayROCteam #ebayseller #ebaydeals #ebayfinds #NikeAirForce1 #AF1 #AD #Sneakers #Shoes #ForSale,1292545938427445248,https://twitter.com/WiEbaySeller/status/1292545938427445248
2020-08-09 19:30:07,preppyclassics,,0,1,0,"MENS NIKE SF AF1 AIR FORCE 1 DUSTY PEACH https://www.ebay.com/itm/233647682728?var=&amp;ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 #sneakers #sneakerheads #solecollector #sneakeraddict #kicks #nicekicks #mensfashion #sneakerfreaker #sneakerfreak #kotd #KicksOnFire #ootd #athleisure #activewear #backtoschool",,,#sneakers #sneakerheads #solecollector #sneakeraddict #kicks #nicekicks #mensfashion #sneakerfreaker #sneakerfreak #kotd #KicksOnFire #ootd #athleisure #activewear #backtoschool,1292543703907737601,https://twitter.com/preppyclassics/status/1292543703907737601
2020-08-09 19:28:50,_LowKeyJB_,,0,0,0,"@Nike I want some white Nike Air Force 1 Flyknit 2.0 ",,@Nike,,1292543377297244176,https://twitter.com/_LowKeyJB_/status/1292543377297244176
2020-08-09 19:27:47,hodf__ng,,0,0,0,"•Nike Airforce 1 '07 LX “White Lace”👟‼️ •Size 40-45👟‼️ •Price : #25,000📦‼️ •Call/Whatsapp : 07066383200 ‼️ •Payment On Delivery Within Lagos‼️ ",,,,1292543113253322754,https://twitter.com/hodf__ng/status/1292543113253322754
2020-08-09 19:27:20,ZIuys,,9,4,59,"Delirium Custom ""Air Force 1's"" @TeamDelirium x @Nike Likes &amp; RTs are appreciated! HD: https://ibb.co/cN2fGcb",,@TeamDelirium @Nike,,1292543002729156608,https://twitter.com/ZIuys/status/1292543002729156608
2020-08-09 19:19:22,Shikanara21,,0,0,0,"Check out what I just added to my closet on Poshmark: Nike Lunar LF1 Air Force 1 Duckboot ‘17 Size 10. https://poshmark.com/listing/5f304c37cb23aab844f41813?utm_campaign=referral_code%3DCOOLRAREFINDS&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_cl_web%26rfuid%3Dext1%3A8738833f-cda6-45d6-9c06-242e352be910%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset",,@Poshmarkapp,#shopmycloset,1292540997906264069,https://twitter.com/Shikanara21/status/1292540997906264069
2020-08-09 19:08:38,preppyclassics,,0,1,0,"MENS NIKE SF AF1 AIR FORCE 1 DEEP BURGUNDY SNEAKERBOOTS https://www.ebay.com/itm/233647704182?var=&amp;ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 #sneakerheads #sneakeraddict #kicks #nicekicks #mensfashion #sneakers #sneakerboots #airforce1 #sneakerfreak #kotd #KicksOnFire #ootd #athleisure #activewear #backtoschool",,,#sneakerheads #sneakeraddict #kicks #nicekicks #mensfashion #sneakers #sneakerboots #airforce1 #sneakerfreak #kotd #KicksOnFire #ootd #athleisure #activewear #backtoschool,1292538294715273216,https://twitter.com/preppyclassics/status/1292538294715273216
2020-08-09 18:57:56,mrmoremoes,,0,0,0,"Check out what I just added to my closet on Poshmark: Nike Air Force 1 Low. https://poshmark.com/listing/5ef94d094fd23a50c71e9233?utm_campaign=referral_code%3DMRMOREMOE&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li__and%26rfuid%3Dext1%3A26e51a97-550a-4801-8e67-1364aa5585cb%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset",,@Poshmarkapp,#shopmycloset,1292535601279819776,https://twitter.com/mrmoremoes/status/1292535601279819776
2020-08-09 18:52:10,kcmaeeeee,,0,0,0,"Ehem nike air force 1",,,,1292534150684012544,https://twitter.com/kcmaeeeee/status/1292534150684012544
2020-08-09 18:52:00,SneakerheadJa,,0,4,11,"25% OFF Nike Air Force 1 Low “Orange Swoosh” $17,000 (Via Eastbay) ",,,,1292534108439097344,https://twitter.com/SneakerheadJa/status/1292534108439097344
2020-08-09 18:51:56,via_snkit,,0,0,0,"#ad Restocked via Nikestore: WMNS Nike Air Force 1 ‘Easter’ https://bit.ly/2DE5m1R",,,#ad,1292534092928389120,https://twitter.com/via_snkit/status/1292534092928389120
2020-08-09 18:51:11,snkr_twitr,,3,2,7,"Restocked via Nikestore: WMNS Nike Air Force 1 ‘Easter’ https://bit.ly/34pjLb5 #AD",,,#AD,1292533904281198593,https://twitter.com/snkr_twitr/status/1292533904281198593
2020-08-09 18:50:03,SneakerShouts,,1,7,64,"Sizes Added: 25% OFF + free shipping on the Nike Air Force 1 Low “Orange Swoosh” BUY HERE: https://bit.ly/2PBOpaM",,,,1292533619718791174,https://twitter.com/SneakerShouts/status/1292533619718791174
2020-08-09 18:50:02,SneakerScouts,,0,2,6,"#ad The Nike Air Force 1 'White/University Red' is now available via @footlocker! |$90| #SneakerScouts @Nike https://www.footlocker.com/product/nike-air-force-1-low-mens/K7663102.html?irclickid=Up424LTvOxyOWkA0MdV3iVCmUkiWOXXdQxOkxU0&amp;sid=8259&amp;cm_mmc=Affiliate-_-SneakerScouts-_--_-Content-_--_--_-p-_--_--_--_--_--_-ONLINE_TRACKING_LINK-_--_-Online%20Tracking%20Link-_--_-&amp;irgwc=1",,@footlocker @Nike,#ad #SneakerScouts,1292533616061423616,https://twitter.com/SneakerScouts/status/1292533616061423616
2020-08-09 18:43:34,shaftrajoski,nsvzlyn,1,0,1,"To me nike air force 1",,,,1292531988201578496,https://twitter.com/shaftrajoski/status/1292531988201578496
2020-08-09 18:42:57,GetEshoes,,0,4,1,"Nike Air Force 1 Aimi N26,500 40-45 Shop now http://eshoes.com.ng WhatsApp 08052806544 Nationwide delivery",,,,1292531832068677635,https://twitter.com/GetEshoes/status/1292531832068677635
2020-08-09 18:35:00,TheSneakerFirm1,,0,0,0,"Get 25% OFF the Nike Air Force 1 ""Worldwide"" + free shipping Buy Here: http://bit.ly/2F3hslw",,,,1292529832799215617,https://twitter.com/TheSneakerFirm1/status/1292529832799215617
2020-08-09 18:34:21,JodiZammit,,0,0,0,"Check out what I just added to my closet on Poshmark: Nike Air Force 1 Sage Low Bio Beige/ Bio Beige blk. https://poshmark.com/listing/5f1d9dc26914122baff906a6?utm_campaign=referral_code%3DJODIZAMMIT&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3Dext1%3A83aa8d6d-1579-4105-815a-955c72dbd192%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset",,@Poshmarkapp,#shopmycloset,1292529668172550144,https://twitter.com/JodiZammit/status/1292529668172550144
2020-08-09 18:34:03,Samkelo26_ZA,,0,0,3,"Hitting the pedal with the Nike Airforce 1 feels different❤ Get yourself a pair and feel the difference✌❤ #BoysWithPolos",,,#BoysWithPolos,1292529590838099968,https://twitter.com/Samkelo26_ZA/status/1292529590838099968
2020-08-09 18:32:54,SneakerheadJa,,0,3,5,"25% OFF on the new Nike Air Force 1 Low ""Worldwide"" $20,000 (via eastbay) ",,,,1292529304593719296,https://twitter.com/SneakerheadJa/status/1292529304593719296
2020-08-09 18:30:05,SneakerShouts,,0,4,36,"25% OFF + free shipping on the new Nike Air Force 1 Low ""Worldwide"" BUY HERE: https://bit.ly/3jnAl2d",,,,1292528594040901634,https://twitter.com/SneakerShouts/status/1292528594040901634
2020-08-09 18:28:48,preppyclassics,,0,1,0,"MENS NIKE AIR FORCE 1 ULTRA FLYKNIT MID SHOES/SNEAKERS https://www.ebay.com/itm/233667159787?var=&amp;ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 #sneakerheads #sneakerboots #solecollector #sneakeraddict #kicks #nicekicks #mensfashion #activewear #sneakerfreak #kotd #KicksOnFire #ootd #athleisure #backtoschool",,,#sneakerheads #sneakerboots #solecollector #sneakeraddict #kicks #nicekicks #mensfashion #activewear #sneakerfreak #kotd #KicksOnFire #ootd #athleisure #backtoschool,1292528272748744714,https://twitter.com/preppyclassics/status/1292528272748744714
2020-08-09 18:18:56,Bodaskisneakers,,0,1,0,"Nike AirForce 1 Now available in store for N28000 Contact: Whatsapp/📱 2349067432614 or DM to place order Complete package🎁 Nationwide delivery service No payment on delivery outside Lagos ",,,,1292525787221041152,https://twitter.com/Bodaskisneakers/status/1292525787221041152
2020-08-09 18:14:18,iamSpinol,iamSpinol,1,0,1,"Last two frames, Nike AirForce 1.. Series of ‘em available in store.",,,,1292524622198472705,https://twitter.com/iamSpinol/status/1292524622198472705
