date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-07-17 13:39:52,johnnytriathlon,,0,0,2,"New running shoes - kept with the Nike Zoom Pegasus Turbo 2 as I have found they suit me well. Will these make me a better runner? They are electric green so yes! #nikepegasus #nikezoompegasus #nikezoompegasusturbo #nike #running #halfironman #halfironmantraining",,,#nikepegasus #nikezoompegasus #nikezoompegasusturbo #nike #running #halfironman #halfironmantraining,1151486679984816128,https://twitter.com/johnnytriathlon/status/1151486679984816128
2019-07-16 22:40:18,snkr_twitr,,0,5,7,"NEW: WMNS Nike Zoom Pegasus Turbo 2 Platinum Tint/Lavender Mist’ dropped via @nikestore https://bit.ly/2k8xG2N #AD",,@nikestore,#AD,1151260294988963840,https://twitter.com/snkr_twitr/status/1151260294988963840
2019-07-16 14:02:05,balq15,stixmaperfume,1,0,4,"1. Jam Garmin/Suunto 2. Nike Zoom Pegasus Turbo/Brooks Ghost 11/Asics Gel Kayano 25 3. The Littles Drunk Elephant 4. Endless supply of foods 😜 ",,,,1151129883549896705,https://twitter.com/balq15/status/1151129883549896705
2019-07-15 16:36:15,FastSoleUK,,0,0,0,"Nike Womens Zoom Pegasus Turbo 2 Pack Available with colour in very few stores!! Electric Green&gt; https://fastsole.co.uk/sneaker-release-dates/brands/womens/nike-womens-zoom-pegasus-turbo-2-electric-green-at2863-300/ Lab Green &gt;https://fastsole.co.uk/sneaker-release-dates/brands/womens/nike-womens-zoom-pegasus-turbo-2-lab-green-at8242-300/ #Nike #Zoom #ZoomPegasus #InStock #Available #Brand #Sneaker #Fashion #FastSole",,,#Nike #Zoom #ZoomPegasus #InStock #Available #Brand #Sneaker #Fashion #FastSole,1150806289720729601,https://twitter.com/FastSoleUK/status/1150806289720729601
2019-07-15 15:12:32,kuroroh,,0,0,0,"มาแล้ว Nike Zoom Pegasus Turbo 2 สีเทา https://ift.tt/2xM3wp0",,,,1150785224508411904,https://twitter.com/kuroroh/status/1150785224508411904
2019-07-14 17:07:28,mitch_officiall,_ncebsi_,1,0,0,"1. Range Rover (2010 supercharge) 2. Adidas Copa Mundial (white &amp; gold) 3. Nike Runners (Zoom Pegasus Turbo) 4. Black Track Pants (since SOMEONE stole mine) 5. iPhone X (I deserve a better phone than my samsum seeing I love taking pics) My list is complete sister Nurse 😊. ",,,,1150451757539102720,https://twitter.com/mitch_officiall/status/1150451757539102720
2019-07-14 00:54:49,ConnectingbShop,,0,0,0,"#shopaholic #clothes Original Nike Air Zoom Pegasus 35 Turbo 2.0 Men's Running Shoes New Sports Shoes Breathable Wear-resistant AJ4114 942851 https://connectingb.com/original-nike-air-zoom-pegasus-35-turbo-2-0-mens-running-shoes-new-sports-shoes-breathable-wear-resistant-aj4114-942851-2/",,,#shopaholic #clothes,1150206984450449408,https://twitter.com/ConnectingbShop/status/1150206984450449408
2019-07-13 18:34:04,stentordoc,,2,0,2,"I hate to keep feeding the Nike machine, but their running shoes are just so darn good now. Here’s my take: -Pegasus Turbo 2 (Zoom X foam, no carbon fiber plate): 🔥 -Zoom Fly (React foam, full carbon plate): 🔥🔥 -Vaporfly 4% (Zoom X foam, full carbon plate): 🔥🔥🔥🔥 ",,,,1150111165684625409,https://twitter.com/stentordoc/status/1150111165684625409
2019-07-13 01:24:30,DGSLCEO,,1,0,10,"FARTLEK (The 10K Specific Fartlek Training) Warm Up 1.6km in ZONE 1B Drill Fartlek 40 min - 1' ×1 in ZONE 1C - 1'-1' ×1 in ZONE 4⇄1C - 1.5'-1' ×14 in ZONE 5⇄1C - 2' ×1 over ZONE 5 Cool Down 1.6km under ZONE 1A Nike, Zoom Pegasus 35 Turbo, Cloudy, 23-25℃, 78-82%, 1m/s ",,,,1149852067894198273,https://twitter.com/DGSLCEO/status/1149852067894198273
2019-07-12 08:00:01,JDSports,,0,1,3,"Fresh creps going into the weekend 🙌 Cop the Nike Zoom Pegasus Turbo 2 🔥bringing the style to any workout. Cop yours now via 🔗https://bit.ly/2LPHQk0 #Nike #Zoom ",,,#Nike #Zoom,1149589211755900928,https://twitter.com/JDSports/status/1149589211755900928
2019-07-12 02:00:49,SneakerFitsCom,,0,0,1,"Nike Zoom Pegasus Turbo 2 “Electric Green” Now Available: http://sneakerfits.com/july-2019-nike-sneaker-release-dates/",,,,1149498818892722176,https://twitter.com/SneakerFitsCom/status/1149498818892722176
2019-07-11 23:01:53,run816kc,,0,0,0,"Happy Hour til 7! Complimentary beers while you shop. We’ve got @nikerunning Vaporfly NEXT%, Zoom Fly 3, and Pegasus Turbo 2...... something for every run. #run816 #nike #shoplocal #westportkc #luvmidtownkc #kansascity",,,#run816 #nike #shoplocal #westportkc #luvmidtownkc #kansascity,1149453788048232448,https://twitter.com/run816kc/status/1149453788048232448
2019-07-11 18:46:44,EugeneRunningCo,,0,0,1,"The Nike Zoom Fast collection launched TODAY at Eugene Running Company! In order we have the Nike ZoomX Vaporfly Next %✅ the Zoomfly 3 ✅ the Zoom Pegasus Turbo 2✅ and the Nike Air Zoom Pegasus 36 ✅ come check them… https://www.instagram.com/p/BzyXuMOH6z3/?igshid=1jk6prk9zm3k0",,,,1149389578064650240,https://twitter.com/EugeneRunningCo/status/1149389578064650240
2019-07-11 18:00:20,hibbettsports,,0,0,2,"Whether you're hitting the track or the streets @Nike has your feet covered. The Men's Pegasus Turbo 2 &amp; Zoom Fly 3 drop in select stores &amp; online today! #Hibbett Shop Now | http://bit.ly/30sJJXX",,@Nike,#Hibbett,1149377899079884800,https://twitter.com/hibbettsports/status/1149377899079884800
2019-07-11 15:07:21,raj99638949,,0,0,1,"Check out Nike ZOOM PEGASUS TURBO 2 - MENS from Paragon Sports ",,,,1149334367698710528,https://twitter.com/raj99638949/status/1149334367698710528
2019-07-11 14:26:18,BoostYeezy16,,0,0,0,"Run Ready | Nike Air Zoom Pegasus Turbo 2 + Nike Zoom Fly 3 is dropping in 4 all new color ways http://bit.ly/2hwa5oe http://bit.ly/2tmnWmd",,,,1149324035295076353,https://twitter.com/BoostYeezy16/status/1149324035295076353
2019-07-11 14:05:59,IcySoleOnline,,0,1,0,"Nike Running ""ELECTRIC GREEN"" Collection is NOW available! Air Zoom Pegasus 36 FlyEase: http://bit.ly/2S9LUwM Zoom Pegasus Turbo 2: http://bit.ly/2jAGsWZ ZoomX VaporFly %: http://bit.ly/2jDV0Fl",,,,1149318923579469825,https://twitter.com/IcySoleOnline/status/1149318923579469825
2019-07-11 14:01:23,KicksFinder,,0,3,21,"Ad: LIVE! Nike Nike Air Zoom Pegasus Turbo 2 ""Electric Green"" Eastbay http://bit.ly/2LdyIGt Nikestore http://bit.ly/2NLP8Ic Foot Locker http://bit.ly/2LdyWgI Champs http://bit.ly/2JALjQX",,,,1149317765079150592,https://twitter.com/KicksFinder/status/1149317765079150592
2019-07-11 14:01:21,KicksFinder,,0,3,31,"Ad: LIVE! Nike Nike Air Zoom Pegasus Turbo 2 ""Gunsmoke"" Eastbay http://bit.ly/2JBeoLT Nikestore http://bit.ly/32kccB9 Foot Locker http://bit.ly/2Lgwg2a Champs http://bit.ly/2JPqi5d",,,,1149317759165173765,https://twitter.com/KicksFinder/status/1149317759165173765
2019-07-11 14:00:02,champssports,,1,1,9,"Run Ready | Nike Air Zoom Pegasus Turbo 2 + Nike Zoom Fly 3 is dropping in 4 all new color ways Shop Zoom Fly 3 | https://bit.ly/2G8i1rJ Shop Pegasus Turbo 2 | https://bit.ly/2XAsAyC",,,,1149317424984010758,https://twitter.com/champssports/status/1149317424984010758
2019-07-11 13:33:42,RunnersHighNJ,,0,0,3,"Launch day. 🚀 - - - The all-new Zoom Pegasus Turbo 2 has taken flight. Featuring a completely redesigned upper, the Peg Turbo 2 uses Nike’s ZoomX midsole, providing an ultralight, fast ride under foot. #RunnersHigh… https://www.instagram.com/p/Bzxz5AUgBwM/?igshid=1lx8ulb78dbll",,,#RunnersHigh,1149310800521322496,https://twitter.com/RunnersHighNJ/status/1149310800521322496
2019-07-11 07:23:31,Sneakerologue,,0,0,0,"Nouvelle collection Nike Running maintenant dispo ! ZoomX Vaporfly Next%: http://bit.ly/31WoXl5 Zoom Fly 3: http://bit.ly/2LeBxqL Zoom Pegasus Turbo 2: http://bit.ly/2Lf6oDK",,,,1149217639652352000,https://twitter.com/Sneakerologue/status/1149217639652352000
2019-07-10 19:25:55,jazzlab21,,0,0,0,"NIKE ZOOM PEGASUS TURBO 2 Strictly Original only from the U.S.A — in https://www.facebook.com/100006740195623/posts/2428797914021525/",,,,1149037050252820480,https://twitter.com/jazzlab21/status/1149037050252820480
2019-07-10 17:19:30,FastSoleUK,,0,0,0,"Nike Womens Zoom Pegasus Turbo 2 Electric Green Releasing Tomorrow 8 AM!! https://fastsole.co.uk/sneaker-release-dates/brands/womens/nike-womens-zoom-pegasus-turbo-2-electric-green-at2863-300/ #Nike #Womens #Zoom #Pegasus #Brand #New #Upcoming #Fashion #FastSole",,,#Nike #Womens #Zoom #Pegasus #Brand #New #Upcoming #Fashion #FastSole,1149005236276793348,https://twitter.com/FastSoleUK/status/1149005236276793348
2019-07-10 17:16:43,FastSoleUK,,0,0,0,"Nike Womens Zoom Pegasus Turbo 2 Lab Green Releasing Tomorrow 8 AM!! https://fastsole.co.uk/sneaker-release-dates/brands/womens/nike-womens-zoom-pegasus-turbo-2-lab-green-at8242-300/ #Nike #Womens #Zoom #Pegasus #Brand #New #Upcoming #Fashion #FastSole",,,#Nike #Womens #Zoom #Pegasus #Brand #New #Upcoming #Fashion #FastSole,1149004534263533568,https://twitter.com/FastSoleUK/status/1149004534263533568
2019-07-10 01:00:10,hibbettsports,,0,0,3,"Built for the long haul not just the final stretch, the Men's & Women's @Nike Zoom Pegasus Turbo 2 launches 7/11. #Hibbett Learn More | http://bit.ly/2LJy3fn",,@Nike,#Hibbett,1148758779514765312,https://twitter.com/hibbettsports/status/1148758779514765312
2019-07-09 03:02:06,AthleticShoesW,,0,0,0,"(eBay Advertisement) Nike Wmns Zoom Pegasus Turbo 2 II Women Running Shoes Sneakers Trainers Pick 1 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338544985&amp;item=293146352379&amp;vectorid=229466&amp;lgeo=1&amp;utm_source=dlvr.it&amp;utm_medium=twitter",,,,1148427076665405441,https://twitter.com/AthleticShoesW/status/1148427076665405441
2019-07-08 19:14:18,ManRunCo,,0,0,0,"@nike Zoom series is launching! The Pegasus Turbo 2 and Zoom Fly 3 allow you to experience the run like never before! @Manhattan Running Company https://www.instagram.com/p/BzqsfDBF5rd/?igshid=vcle5c68qaaa",,@Nike,,1148309350647259137,https://twitter.com/ManRunCo/status/1148309350647259137
2019-07-08 14:27:54,hibbettsports,,0,1,1,"☀️Summer 🏃🏽‍♂️Run = Summer Fun with the Men's #Nike Zoom Pegasus Turbo 2 launching 7/11. #Hibbett Learn More | http://bit.ly/2XRUsxB",,,#Nike #Hibbett,1148237274934644737,https://twitter.com/hibbettsports/status/1148237274934644737
2019-07-07 19:32:03,toxictomato,,1,0,0,"@Nike seriously, £165 for a pair of running shoes should last longer than 2 months, my second pair of Pegasus 35 zoom turbo are now faulty, I can’t ‘just do it’ because my faulty running shoes are ‘just getting sent back again’ 😞",,@Nike,,1147951431825186818,https://twitter.com/toxictomato/status/1147951431825186818
2019-07-07 14:43:43,RoadTrailRun,,0,0,0,"Water and coffee to charge up after another nice run in @nike Zoom Pegasus Turbo 2. The super comfortable light upper works well in the heat. The ride is definitely more “taut” , stable and snappy than v1 Firmer… https://www.instagram.com/p/Bznou69HDek/?igshid=233rdg3j8b4z",,@Nike,,1147878866666610689,https://twitter.com/RoadTrailRun/status/1147878866666610689
2019-07-04 20:48:04,mlo84,cpen,0,0,1,"Hit em with the link: Nike Zoom Pegasus Turbo 2 https://nike.app.link/l7xd9AFD3X",,,,1146883397677211649,https://twitter.com/mlo84/status/1146883397677211649
2019-07-04 17:46:49,cpen,,0,0,2,"One run in and these are maybe my favorite running shoe yet. Light but supportive and def a fast shoe. For the curious: Nike zoom pegasus turbo 2.",,,,1146837783006371840,https://twitter.com/cpen/status/1146837783006371840
2019-07-04 14:00:36,hibbettsports,,0,3,4,"The Women's #Nike Zoom Pegasus Turbo 2 'Luminous Green' drops in select stores &amp; online today! #Hibbett 🏃🏿‍♀️Shop🏃🏽‍♀️Now🏃🏻‍♀️ | http://bit.ly/30eK14J",,,#Nike #Hibbett,1146780853525274625,https://twitter.com/hibbettsports/status/1146780853525274625
2019-07-04 14:00:01,FootLockerWomen,,0,0,2,"Lighter & sleeker - Nike Zoom Pegasus Turbo 2 Rise. 👏 Available In-Store &amp; Online 🏃‍♀️http://bit.ly/2KWHjNx",,,,1146780709576695808,https://twitter.com/FootLockerWomen/status/1146780709576695808
2019-07-03 22:00:09,hibbettsports,,0,2,3,"The Women's @Nike Zoom Pegasus Turbo 2 'Luminous Green' drops tomorrow! #Hibbett Learn More | http://bit.ly/30de8JP",,@Nike,#Hibbett,1146539151178764288,https://twitter.com/hibbettsports/status/1146539151178764288
2019-07-03 14:26:32,Sneaker_TT,,1,1,1,"#NIKE 7/4 ZOOMX VAPORFLY NEXT% ZOOM PEGASUS TURBO 2 WMNS ZOOM PEGASUS TURBO 2 WMNS ZOOM PEGASUS TURBO 2 RISE WMNS ZOOM FLY 3 👇👇👇👇 http://bit.ly/2eoeNlg",,,#NIKE,1146424991795171328,https://twitter.com/Sneaker_TT/status/1146424991795171328
2019-07-03 14:11:59,loveshoes3501,,0,0,0,"#NIKE 7/4 ZOOMX VAPORFLY NEXT% ZOOM PEGASUS TURBO 2 WMNS ZOOM PEGASUS TURBO 2 WMNS ZOOM PEGASUS TURBO 2 RISE WMNS ZOOM FLY 3 👇👇👇👇 http://bit.ly/2eoeNlg",,,#NIKE,1146421330624970752,https://twitter.com/loveshoes3501/status/1146421330624970752
2019-07-03 13:07:22,khanhtra582,,0,7,17,"#NIKE 7/4 ZOOMX VAPORFLY NEXT% ZOOM PEGASUS TURBO 2 http://bit.ly/2hwa5oe WMNS ZOOM PEGASUS TURBO 2 http://bit.ly/2tmnWmd WMNS ZOOM PEGASUS TURBO 2 RISE http://bit.ly/2ldYBar WMNS ZOOM FLY 3 http://bit.ly/2svZLmy",,,#NIKE,1146405069916475392,https://twitter.com/khanhtra582/status/1146405069916475392
2019-07-02 23:41:17,RoadTrailRun,,0,0,1,"@nike Zoom Pegasus Turbo 2. A significant upper update reduces weight 0.3 oz / 9 g to a bit less than 7.7 oz / 218 g for a size US9. I believe now the lightest… https://www.instagram.com/p/BzbuRyUnk3i/?igshid=519kra4xnrp3",,@Nike,,1146202211296452608,https://twitter.com/RoadTrailRun/status/1146202211296452608
2019-07-02 16:00:49,the_lincsrunner,,0,0,1,"New #nike Zoom Pegasus Turbo 2 for Men now in stock. This ultra light fast paced training shoe now has an improved upper offering better breathability over the previous version. The midsole is still the same… https://www.instagram.com/p/Bza5lN3hCi4/?igshid=txj7od9emj7i",,,#nike,1146086334232182785,https://twitter.com/the_lincsrunner/status/1146086334232182785
2019-07-02 12:18:46,step_ss_machida,,1,14,115,"7月4日(木) GO ON SALE 【ZOOM X VAPOR FLY NEXT%】 【ZOOM FLY 3】 【ZOOM PEGASUS TURBO 2】 #nike #NIKE #ナイキ #vaporflynext #zoomfly #pegasusturbo #厚さは速さだ #厚底シューズ #陸上競技 #長距離の人RT #マラソン #marathon #running #サブ2 #SUB2 #サブ3 #SUB3 #ステップスポーツ町田店",,,#nike #NIKE #vaporflynext #zoomfly #pegasusturbo #marathon #running #SUB2 #SUB3,1146030451707957248,https://twitter.com/step_ss_machida/status/1146030451707957248
2019-07-01 18:17:57,J0hnny_Utahh,,1,0,4,"One of the top 3 shoes I have ever owned. Nike Zoom Pegasus Turbo 2. Things are CRAZY ",,,,1145758455548076032,https://twitter.com/J0hnny_Utahh/status/1145758455548076032
2019-06-30 14:06:59,drewwhitcomb,,1,0,1,"Started testing @nike Zoom Pegasus Turbo 2 “Phantom Glow”. Thanks to @nikerunning for sending them. Full review coming for the official launch in 2 weeks but NikePlus members can get them early on the Nike app through end of day. . . #weartesters",,@Nike,#weartesters,1145332911098474497,https://twitter.com/drewwhitcomb/status/1145332911098474497
2019-06-30 14:00:30,hibbettsports,,0,0,6,"Hit the streets, trail, or track fully charged 🔋 in the Women's @Nike Zoom Pegasus Turbo 2 'Luminous Green' launching 7/4. #Hibbett Learn More | http://bit.ly/2xvDdU9",,@Nike,#Hibbett,1145331277769465856,https://twitter.com/hibbettsports/status/1145331277769465856
2019-06-27 21:15:16,KicksFinder,,0,1,9,"Ad: ICYMI: The Nike Zoom Pegasus Turbo 2 ""Electric Green"" is dropped today at Nikestore! Log into your Nike+ account for access. Mens http://bit.ly/2ZSxZ0A Womens http://bit.ly/2ZQTcrL",,,,1144353527004839937,https://twitter.com/KicksFinder/status/1144353527004839937
2019-06-27 19:06:22,afrost32,,0,0,0,"The Nike Zoom Pegasus Turbo 2 is beautiful... ",,,,1144321086575636480,https://twitter.com/afrost32/status/1144321086575636480
2019-06-27 16:55:00,SneakerAlertHD,,0,0,3,"Grab the Nike Zoom Pegasus Turbo 2 ‘Lab Green’ now on Nike US (must login) Mens:http://bit.ly/2XaSap2 Wmns:http://bit.ly/31Z8We4",,,,1144288027415461888,https://twitter.com/SneakerAlertHD/status/1144288027415461888
2019-06-27 14:38:06,edwn_cruz,,0,0,0,"Adds to cart* Nike Zoom Pegasus Turbo 2 https://nike.app.link/0ktpbRUARX",,,,1144253577818451969,https://twitter.com/edwn_cruz/status/1144253577818451969
2019-06-27 14:13:34,snkr_twitr,,0,1,5,"NEW: WMNS Nike Zoom Pegasus Turbo 2 ‘Lab Green’ dropped via @nikestore https://bit.ly/2X5aIHd #AD",,@nikestore,#AD,1144247403786035201,https://twitter.com/snkr_twitr/status/1144247403786035201
2019-06-27 14:13:21,Heskicks,,4,0,10,"AD: Available Now for Early Member Access Nike Zoom Pegasus Turbo 2 https://bit.ly/31XUqmU #heskicks",,,#heskicks,1144247348433784832,https://twitter.com/Heskicks/status/1144247348433784832
2019-06-27 14:12:59,KicksFinder,,0,3,55,"Ad: Nike Zoom Pegasus Turbo 2 ""Electric Green"" is now available at Nikestore! Log into your Nike+ account for access. Mens http://bit.ly/2ZV82h3 Womens http://bit.ly/2FCFukH",,,,1144247254854881280,https://twitter.com/KicksFinder/status/1144247254854881280
2019-06-27 14:11:13,impulsekickz,,0,0,0,"RT J23app: NEW Nike Zoom Pegasus Turbo 2 “Electric Green” on nikestore via Member Access Link -&gt; https://go.j23app.com/cho",,,,1144246812020301824,https://twitter.com/impulsekickz/status/1144246812020301824
2019-06-27 14:10:54,snkr_twitr,,0,0,6,"NEW: Nike Zoom Pegasus Turbo 2 ‘Electric Green’ dropped via @nikestore https://bit.ly/2JfRp8W #AD",,@nikestore,#AD,1144246733452410880,https://twitter.com/snkr_twitr/status/1144246733452410880
2019-06-27 14:08:27,J23app,,0,2,35,"NEW Nike Zoom Pegasus Turbo 2 “Electric Green” on @nikestore via Member Access Link -&gt; https://go.j23app.com/cho",,@nikestore,,1144246116361416710,https://twitter.com/J23app/status/1144246116361416710
2019-06-27 14:06:26,SOLELINKS,,3,2,22,"Ad: Member Access: Nike Zoom Pegasus Turbo 2 'Electric Green' Mens:http://bit.ly/2IPWi9Y Womens:http://bit.ly/2YgbPFi",,,,1144245606166040576,https://twitter.com/SOLELINKS/status/1144245606166040576
2019-06-27 14:04:40,more_sneakers,,0,0,2,"AD: US RELEASE Nike Zoom Pegasus Turbo 2 on Nike US Men:http://bit.ly/2YhWxzF Wmns:http://bit.ly/2ISKoMD Limited to Nike+ Members ",,,,1144245161423187969,https://twitter.com/more_sneakers/status/1144245161423187969
2019-06-26 18:51:08,Cornerstreetfr,,0,0,1,"NIKE ZOOM PEGASUS TURBO 2 BLACK WHITE https://www.cornerstreet.fr/catalog/product/view/id/144174/s/nike-zoom-pegasus-turbo-2-black-white/ Dispo instore &amp; online 🔥 #sneakers #nikeshoes #sneakerhead #nike #swoosh #sneakergallery #nikelife #marseille #cornerstreet #CS",,,#sneakers #nikeshoes #sneakerhead #nike #swoosh #sneakergallery #nikelife #marseille #cornerstreet #CS,1143954864642383874,https://twitter.com/Cornerstreetfr/status/1143954864642383874
2019-06-25 21:27:55,Ant_Judge,,2,0,10,"Is it me, or are @teamnike Running Kicks dropping under the radar, with little to no exposure? Pegasus Turbo 2 out. Not really seen anything. Look at these absolute belters! Nike Zoom Gravity! ",,@teamnike,,1143631933412380673,https://twitter.com/Ant_Judge/status/1143631933412380673
2019-06-20 13:30:01,TriMagCan,,0,0,0,"The series features the Nike Air Zoom Pegasus 36, Nike Zoom Pegasus Turbo 2, Nike Zoom Fly 3 and Nike ZoomX Vaporfly NEXT%. https://triathlonmagazine.ca/gear/the-new-nike-shoe-lineup/",,,,1141699727290880000,https://twitter.com/TriMagCan/status/1141699727290880000
