,text
62,"Nike Tanjun Navy Size : 36EUR - 44EUR Price : IDR. 300,000 Info : +6285257964721 #niketanjunoriginal #nikeshoes #nikesneakers #nikemurah #sepatunike #sepatuoriginal #sepatumurah #sepatumalang #aisyhugsneakers https://www.instagram.com/p/B0Sh32QhxzE/?igshid=vsipeyy3e71h"
63,(eBay Sponsored) Nike Tanjun GS Black Pewter White Women Kid Youth Running Shoes 818381-014 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338544985&amp;item=362707671891&amp;vectorid=229466&amp;lgeo=1&amp;utm_source=dlvr.it&amp;utm_medium=twitter
64,Nike Tanjun Trainers Original size 36 37 38 39 40 . . . . Limited Stock !!! 👟 Price ?? Ask Me : ⤵ WhatssApp : +62-857-7694-1897 📱👈 ID Line : kiandraagenk14 👈 . . . . #sneakersmurah #jualsepatumurah… https://www.instagram.com/p/B0Sf2MvljEA/?igshid=1cwdjl8hw9k0u
65,Check out what I just added to my closet on Poshmark: Tanjun gray Nike sneakers white mesh 10.5. https://poshmark.com/listing/5d09b18a689ebcb91474bf37?utm_campaign=referral_code%3DTHEBELLADONNA&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D4f8ed77eb2bb1b7c8a003c31%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
66,Check out Nike Tanjun SE Shoes Mens Blue Athletic Running Cross Training AR1941002 Sz 11.5 https://www.ebay.com/ulk/itm/323817977540 @eBay
67,Check out NEW Nike Tanjun Racer Shoes Womens Pink Athletic Running AH5247-001 Size 7 https://www.ebay.com/ulk/itm/323755172304 @eBay
68,I still want some Nike Tanjun Sandals. I’m slipping
69,honestly love wearing nike's tanjun shoe just got another pair in today after my last pair got worn to hell
70,Nike Men's Tanjun Running Sneaker White/Black 11.5 - https://home-sports-fitness.com/product/nike-men-s-tanjun-running-sneaker-white-black-11-5/
71,All Star offer on these Nike Tanjun trainers for men and women! Get the latest for less! Shop below ⬇️
72,my nike tanjun sandals 😭😭 im in those bitches everyday and do not give one fuck 😂😂 
73,Lowkey tryna be 💣 like @OdalysOdyAndujo and cop me a pair of Nike Tanjun Sandals 👌🏽😍
74,NIKE Women's Tanjun Running Shoes #backtoschool https://amzn.to/2SyZ7PR
75,Hi! Im selling nike tanjun sandals for 2800! 💓 sizes: 6-11! 2800 lang po. Dm me so I can give you my ig acc for legitimacy!
76,Hi! Im selling nike tanjun sandals for 2800! 💓 sizes: 6-11! 2800 lang po. Dm me so I can give you my ig acc for legitimacy
77,Hi! Im selling nike tanjun sandals for 2800! 💓 sizes: 6-11! 2800 lang po. Dm me so I can give you my ig acc for legitimacy!
78,Hi! Im selling nike tanjun sandals for 2800! 💓 sizes: 6-11! 2800 lang po. Dm me so I can give you my fb acc for legitimacy! :)
79,Happy Customer wearing the Nike Men’s Tanjun Racer.@Dedjcarr Thanks for choosing us!!
80,Check out NEW Nike Tanjun SE Shoes Mens Blue Athletic Running Training AR1941002 Sz 11 https://www.ebay.com/ulk/itm/323817058447 @eBay
81,Check out Nike Tanjun Print GS Hearts Black White Running Shoes Sneakers~Girl's Size 4Y #Nike https://ebay.us/PKiLHS via @eBay #NikeTanjun #Sneakers #RunningShoes #Hearts
82,#STOCKCSS NIKE TANJUN NAVY/WHITE Available : 37 / 38 / 39 / 40 / 41 / 42 / 43 / 44 Rp.450.000 CONDITION : BNWB &amp; 💯ORIGINALS ORDER VIA • LINE@- @ZGW3021X • LINE - ORGNVANSHOES • WhatsApp - 08982738648 #nike… https://www.instagram.com/p/B0OAzssnjuJ/?igshid=187gzy4lg1cce
83,"#Discount Nike Tanjun Racer Blue Brand New In Box IDR 949.999 now only 649.999 Sz 7 8 8,5 9 9,5 10 11 For order LINE@: @allpremstore (pake@) WA : 089666999559 Transaksi hanya lewat rekening BCA atas nama… https://www.instagram.com/p/B0NliTHHanr/?igshid=hxsof4uwl27x"
84,"#Discount Nike Tanjun Racer Black Brand New In Box IDR 949.999 now only 649.999 Sz 9 9,5 10 11 For order LINE@: @allpremstore (pake@) WA : 089666999559 Transaksi hanya lewat rekening BCA atas nama Achmad… https://www.instagram.com/p/B0NPKwFHxue/?igshid=s5wa4y9l6yow"
85,Check out what I just added to my closet on Poshmark: Nike tanjun women’s black sneakers size 7. https://poshmark.com/listing/5d3500cdafade85d86b07a51?utm_campaign=referral_code%3DMOTIV8&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_cl_ios%26rfuid%3D530a4bca0b47d31d2f145dea%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
86,"#NIKETANJUN 🔝CLICK LINK IN BIO TO BUY🔝 @Chennai, India https://www.instagram.com/p/B0LwKy-AsIZ/?igshid=2dwr3n0ij59h"
87,where ta ka buy ug nike tanjun na sandallllll please helppppp
88,I'm selling my Nike Tanjun (White) for RM90 http://carousell.com/p/240944732/ #carousell ⁦@thecarousell⁩
89,"Nike Tanjun, Zapatillas de Running Unisex Adulto por 65.00 € ( -169.41€ 72.27%) http://j.mp/2HreDt0"
90,Nike Men’s Tanjun Racer - 2017 US 11 UK 10 EUR 45 120gh Available as seen (Mint) 
91,Nike Kids Tanjun SE (GS) Anthracite/University Red Running Shoe 6 Kids US https://ift.tt/30JoktG
92,Check out what I just added to my closet on Poshmark: Girl’s Nike Tanjun. https://poshmark.com/listing/5d3252c7ffc2d4b83b762e93?utm_campaign=referral_code%3DMELISSA_HOPSON&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_cl_ios%26rfuid%3D5c72d73e917f56a9b74f6e6b%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
93,Tanjun Sandals and Nike Bag ❤ https://www.facebook.com/100000157024602/posts/2858517350830138/
94,i want those Nike tanjun sandals 🥵
95,"Nike Men’s Tanjun Racer Running Shoe was $64.99, NOW $39.99! https://www.bloglovin.com/blogs/become-a-coupon-queen-6152963/nike-mens-tanjun-racer-running-shoe-was-dollar6499-7025994507 on @bloglovin"
96,"Get the Nike Men's Tanjun Racer Running Shoe for only $39.99, down from $64.99! https://becomeacouponqueen.com/nike-mens-tanjun-racer-running-shoe/"
97,"[ Stock Terbatas ] Nike Tanjun Full White Size : 37 EUR S/D 40 EUR Price : Rp. 320,000. For order please contact us via whatsapp or text message 081218648834 Line Account : @74sneakers ( use @) #74SnkrsAvailable… https://www.instagram.com/p/B0FmfoNhs-M/?igshid=1qbdmolivzioh"
98,i ripped a giant hole in my Nike tanjun's so ive been walking in my birkenstocks and now my feet are so tough they could kill a man
99,Let's see... top selling shoe in 2017 and 2018 was Nike Tanjun. Next?
100,Why can’t I find the grey and white Nike tanjun sandals anywhere besides online 😭
101,Check out what I just added to my closet on Poshmark: Nike Tanjun (PS) Running Shoes. https://poshmark.com/listing/5cd4fbd1ffc2d48b49501f66?utm_campaign=referral_code%3DSAD7231&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li__and%26rfuid%3D5ac6a6905eace27661a964d7%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
102,Ok but fr if they had buy 2 get one free deal somewhere that sold Nike tanjun sandals I’d buy 3 pairs of the same sandal in 3 different colors
103,"Nike Tanjun, Scarpe Running Donna 29,95€ https://amzn.to/2Y1foOt Timberland Adventure 2.0 Cupsole Chkwheat Nubuck, Stivali Chukka Uomo 98,95€ 145,00€ (-32%) https://amzn.to/2XUJ7bX Diadora Jog Light C, Sneaker Unisex Adulto 29,25€ 45,00€ (-35%) … https://amzn.to/2Y0LXw0"
104,Check out what I just added to my closet on Poshmark: Nike Tanjun WMNs 8. https://poshmark.com/listing/5d19392e2f4831dd8fcf3292?utm_campaign=referral_code%3DJDRIDER86&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li__and%26rfuid%3D5b8f4aaa8158b5c992f10ee3%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
105,Check out NEW Nike Tanjun Mens Shoes Athletic Running Cross Training 812655-010 Size 10.5 https://www.ebay.com/ulk/itm/323810690712 @eBay
106,Check out NEW Nike Tanjun SE Mens Shoes Athletic Running Cross Training AR1903001 Size 9.5 https://www.ebay.com/ulk/itm/323810676848 @eBay
107,#design #sale Original New Arrival NIKE TANJUN RACER Men's Running Shoes Sneakers https://connectingb.com/original-new-arrival-nike-tanjun-racer-mens-running-shoes-sneakers/
108,Check out what I just added to my closet on Poshmark: Sold!✔ Nike TANJUN Black Sneakers. https://poshmark.com/listing/5cf9917d16105dc42528bea5?utm_campaign=referral_code%3DPOU1283&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li__and%26rfuid%3D56fc0be8c9927d619006d415%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
109,Check out what I just added to my closet on Poshmark: Tanjun gray Nike sneakers white mesh 10.5. https://poshmark.com/listing/5d09b18a689ebcb91474bf37?utm_campaign=referral_code%3DDMIOVINE&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D4f8ed77eb2bb1b7c8a003c31%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
110,"https://shoppyme.com/shoes/nike-mens-tanjun-racer-shoe-vast-grey-black-navy-white-11-5-vast-grey-black-navy-white/ Product Description Inspired by the track and built for the street, these men's Nike Tanjun Racer shoes blend a two-tone mesh upper, color-blocked accents and a plu"
111,Check out what I just added to my closet on Poshmark: Tanjun gray Nike sneakers white mesh 10.5. https://poshmark.com/listing/5d09b18a689ebcb91474bf37?utm_campaign=referral_code%3DDMIOVINE&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D4f8ed77eb2bb1b7c8a003c31%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
112,I just discovered this on Poshmark: Nike tanjun 10.5. https://posh.mk/LBImAbfVlY via @poshmarkapp
113,Nike Women's Tanjun Running Shoes are a #PrimeDay Deal of the Day today! Grab yours for over 20% off here [affiliate link]--&gt; https://amzn.to/2lstdYN #primedaydeals
114,"NIKE Women's Tanjun Running Sneaker, Smokey Mauve/White 9 B(M) US - https://home-sports-fitness.com/product/nike-women-s-tanjun-running-sneaker-smokey-mauve-white-9-b-m-us/"
115,Nike Men's Tanjun Running Sneaker White/Black 11 - https://home-sports-fitness.com/product/nike-men-s-tanjun-running-sneaker-white-black-11/
116,(eBay Sponsored) NIKE TANJUN ATHLETIC SHOES SNEAKERS 4Y WOLF GREY WHITE http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338544985&amp;item=273929463669&amp;vectorid=229466&amp;lgeo=1&amp;utm_source=dlvr.it&amp;utm_medium=twitter
117,Can someone please tell me where I can get some Black Nike Tanjun sandals
118,Check out what I just added to my closet on Poshmark: Nike Tanjun black textile running sneakers. https://poshmark.com/listing/5d2b8bd87a8173007a6761d9?utm_campaign=referral_code%3DCRYSTAL_KLINGS&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_cl_ios%26rfuid%3D5a5c54c8b20c9143f8a72338%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
119,"https://shoppyme.com/shoes/nike-girls-tanjun-shoe-black-hyper-pink-white-size-5-m-us/ Product Description Shaped like a running shoe with distinctive modern style, the Nike Tanjun (TDV) Toddler Girls' Shoe offers flexible, lightweight cushioning and a clean textile upper for a p"
120,"[ORIGINAL 💯%] • Nike Tanjun Black Black Available size: 7 us / 40 eur / 25 cm • IDR 350.000,- • Order hubungi contact LINE@: @ijh4781i use ""@"" Whats App : 08557030138 • #nikeindonesia #niketanjun #spokatology… https://www.instagram.com/p/Bz40wCClAi8/?igshid=shcov1fe5jrl"
121,Finally got my Nike Tanjun sandals 😊😊
122,I’m trying not to buy anymore nike tanjun sandals. 🤦🏽‍♀️
123,Today i bought my 3 pair of @Nike #Tanjun today the #AllBlacks It has to be my favorite #sneaker EVER! Hey Nike... I need a Green on white or ALL GREEN!
124,"Dudeee~ Look at my new sneakers! They are so cute! And neon and ugh, I love theemmmmmm 😍 And we leave for vacation tomorrow night!! 💕 #nike #nikeshoes #niketanjun #niketanjunnavy #pink #orange #navyblue… https://www.instagram.com/p/Bz3BMjJnUx9/?igshid=17o4cjnuvwscn"
125,I really want the Nike tanjun sandals 😩
126,"Geetanjali! We understand your concern. Please be informed, we have initiated a refund of INR 2651.00 for 'Nike Women Black TANJUN Sneakers' on 6th July 2019 and will be reflecting your source account on or before 16th July 2019. We request your patience. - HS"
127,Check out what I just added to my closet on Poshmark: Tanjun gray Nike sneakers white mesh 10.5. https://poshmark.com/listing/5d09b18a689ebcb91474bf37?utm_campaign=referral_code%3DDMIOVINE&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D4f8ed77eb2bb1b7c8a003c31%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
128,Check out what I just added to my closet on Poshmark: Nike Tanjun SE Big Kid’s 6.5y(Womens 8) 859613-003. https://poshmark.com/listing/5cf1d0f7bb22e3919c984ffa?utm_campaign=referral_code%3DSND_9475&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D59e4ee4e0cd51fcfcddffad5%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
129,I just discovered this on Poshmark: Red White & Blue Nike Tanjun Sneakers. https://posh.mk/3Jw7D0DGeY via @poshmarkapp
130,"Menjual NIKE TANJUN RUNNING SHOES Rp 350,000 https://carousell.com/p/238420255 #carousell @carousell_id"
131,NIKE TANJUN BLACK GOLD AVAILABLE SIZE 40-42 STOCK LIMITED JUST 3 PAIR 🙏 LETS GRAB IT FAST!! ONLY 395.000 WA 📲 : 081336312671 IG. : @dltasneakers 
132,"#tibatibaspecialprice Nike Tanjun Navy Pink White Size : 38 EUR Price : Rp. 230,000. For order please contact us via whatsapp or text message 081218648834 Line Account : @74sneakers ( use @) #74SnkrsAvailable… https://www.instagram.com/p/Bzw6TY8BDFD/?igshid=zxbbpo121dda"
133,"#tibatibaspecialprice Nike Tanjun Navy Pink White Size : 38 EUR Price : Rp. 230,000. For order please contact us via whatsapp or text message 081218648834 Line Account : @74sneakers ( use @) #74SnkrsAvailable… https://www.instagram.com/p/Bzw6TY8BDFD/?igshid=10dt4mtas5hk8"
